ticker,name,node,r2_adj,n_obs,dominant,dominant_t,beta_CL,t_CL,varshare_CL,beta_NG,t_NG,varshare_NG,beta_CRACK_321,t_CRACK_321,varshare_CRACK_321,beta_WTI_BRENT,t_WTI_BRENT,varshare_WTI_BRENT,beta_SPX,t_SPX,varshare_SPX,beta_TNX,t_TNX,varshare_TNX,beta_URA,t_URA,varshare_URA,beta_BDRY,t_BDRY,varshare_BDRY
DMLP,Dorchester Minerals,minerals_royalty,0.2559917626711371,261,CL,0.8344510320669337,0.32693593531496357,0.8344510320669337,0.21180109679891407,0.008758016482814763,1.5284890682787937,0.0035812233334009407,0.001981743033484602,0.0864168795701672,0.0025728051997634706,-0.0005137864318621346,-0.2997683016134059,0.0001729328451954088,0.28284569543327753,2.5945755034004288,0.026413731317687397,0.0015267967214380208,0.6465895423234426,0.001527125263600237,0.10244917094400835,2.2910323906711785,0.02220215100088864,-0.002183185830338417,-0.0806287945538054,2.058747196872081e-05
MNR,Mach Natural Resources,minerals_royalty,0.24150712299969068,132,CL,2.7129842896863714,0.8404789600446768,2.7129842896863714,1.1512815733981012,0.006921744781010266,1.121838529202468,0.0034421640691388007,0.029723601726237094,1.7980954275110768,0.4301213895727677,0.001070858690927723,0.4186266499975387,0.0006826548108095419,0.23494419024748026,1.167594676923705,0.013335975957884327,0.006034755018070235,1.3195699371463059,0.018141934218666483,0.08514732579677085,1.2666092486053815,0.013038832543191398,0.029248724463269725,0.8133013121117774,0.0024685473888024392
NE,Noble Corp,upstream_offshore_drillers,0.35989948313635156,256,CL,1.7719506373627327,0.5853994170849414,1.7719506373627327,0.28168190740241233,-0.0034028768156602537,-0.3419637734367136,0.00022555841042693002,0.009476667129062196,0.5694144253959847,0.02446197149942422,-0.008309200750692478,-2.5462166736201257,0.01882522240957096,0.8012881818072631,4.140448654631191,0.08820549217166755,0.007934262308988253,2.949925251305474,0.017141481009195287,0.20745037281411866,2.5808228796191197,0.037710615419125224,0.06138759694834882,1.3411940401400528,0.006426007280099818
RIG,Transocean,upstream_offshore_drillers,0.39016782424001206,261,CL,0.8995203524184672,0.49671543937313517,0.8995203524184672,0.09856925198381906,0.0029978243960444985,0.17750637278587436,8.459710927801931e-05,-0.010779901793841194,-0.38408204446448685,0.015348469954544024,-0.003888842587680654,-1.0700787863917285,0.0019974513384584352,0.8645814532128203,3.493221289450923,0.04975831824527005,0.00782194713025536,2.1506549162096418,0.008081002328764571,0.3830346178956895,3.729105800555523,0.0625716292596544,0.05062451561785205,0.9032050760381198,0.0022318583611574175
VAL,Valaris,upstream_offshore_drillers,0.2726421471599726,261,CL,1.7482053873706649,0.7997871704486662,1.7482053873706649,0.40473865076772114,-0.0044363467938032235,-0.3196028502095677,0.00029342275555848866,0.018723751252929764,0.8060942638584241,0.07333661768844778,-0.005129841071011602,-1.52757507582456,0.005504818079925391,0.6356329023605237,3.027652984512264,0.04259575042000009,0.005617211827101488,1.4059512915874155,0.006600498759230379,0.23288009927627037,2.8615395405977235,0.036632439138514446,0.06760964727098703,1.4559420583830422,0.006304663029348003
SDRL,Seadrill,upstream_offshore_drillers,0.3267973203719583,186,CL,3.3648799411446335,1.436061291757707,3.3648799411446335,1.8730994722531127,0.007831754107014754,0.6089837509920571,0.0019154561315304747,0.06346394101817954,2.8866771970820873,1.0786292622896274,-0.0043550180542221316,-1.576045017151013,0.004909942756446962,0.9319237404032068,5.1274931026404955,0.1201117152187862,0.003999936789899835,1.239623427602291,0.0052349744964608185,0.12539756426051024,1.5268018853898833,0.0136467703332154,0.045989819599973086,0.9570965369179489,0.003657265287135911
SOC,Sable Offshore,upstream_offshore_drillers,0.018677748357987967,261,CL,1.3328548773487194,1.0866065941025211,1.3328548773487194,0.36672550971319495,-0.00031116904842170895,-0.020808074185318947,7.086082984325669e-07,0.04492830448787359,1.2565206604999333,0.20727448498598305,-0.0008313487799405423,-0.20726623728569096,7.09695928030339e-05,-0.05837882948683145,-0.17736550208113924,0.00017637415086525952,0.0027002141616165494,0.6992338594018828,0.0007486903012358605,0.133759362344113,0.7987143620980498,0.005932258897452553,-0.0842822500300808,-1.3483136101713307,0.004809361437037675
TDW,Tidewater,ofs_offshore,0.27376115058469175,261,CL,2.184502780712399,0.8480354411510169,2.184502780712399,0.47197811021199165,-0.008227440881711453,-0.8413870908946316,0.0010467437933196293,0.02245882708711266,1.0780697150269831,0.10944031441238052,-0.0021212309925380647,-0.6778034028486304,0.0009762906200486452,0.5816410177597838,2.8448158584223737,0.036994028306582424,0.007200270305740814,2.1550562615167843,0.011248660006941935,0.23088079553997004,2.419850248064419,0.037346055692559374,0.09849978547311028,2.320808181244461,0.01387979803966083
OII,Oceaneering International,ofs_offshore,0.40816513822280864,261,CL,2.853909072987221,1.1487724963042296,2.853909072987221,0.7926028498311156,-0.005327356131236912,-0.4646650612033687,0.0004016317461597702,0.03438614452054004,1.5727089947410122,0.23478150207633242,-0.006078684879622316,-2.264813257714458,0.0073369602916855655,0.8854742316492644,4.833842559202849,0.0784634043047335,0.0039977967350686375,1.2583723780335312,0.003173498712757811,0.303072714923673,3.8472182375796398,0.05889202914847246,0.03214362104624621,0.7650620008146976,0.0013526825757209716
HLX,Helix Energy Solutions,ofs_offshore,0.3131373989620645,261,CL,2.6810555054565137,1.1894630357222442,2.6810555054565137,0.7471662126658655,-0.0012273989987644594,-0.12134300991128828,1.874579466074071e-05,0.0332642071412138,1.387896939617337,0.1931874964302644,-0.008491764826552709,-3.2923585186943933,0.012589850641244283,0.4820419565504769,2.1206065195390473,0.02044620574289193,0.0011291636526856094,0.32225962814480097,0.00022260680757629547,0.3118721203710321,3.2051242535622224,0.05483321351267247,0.012539164010237467,0.20809933518480433,0.0001809969330471721
VTOL,Bristow Group,ofs_offshore,0.3063255655858842,261,CL,2.2824628559704796,0.8131534525350086,2.2824628559704796,0.5785341770347192,0.0064685963407554664,0.5471235033075195,0.0008626231381734447,0.02779683563217778,1.4263634702698023,0.22350335928665746,-0.004655767942518683,-1.7756130519764826,0.006270121958405245,0.8038911901966691,5.126035325854568,0.09421200783902911,-0.0009220575549393727,-0.2730367383785293,0.000245928804265835,0.22159711149819075,3.4546613419566197,0.04586564002666707,0.008315584651656004,0.21597364466430083,0.0001318828438476642
INVX,Innovex International,ofs_offshore,0.30091207113363017,261,CL,2.0510599364598088,0.9329764562717674,2.0510599364598088,0.5928125747073364,0.003601149477322023,0.31373048815761984,0.00020810156083334044,0.024287241803018094,0.9157462123770949,0.13281336162898097,-0.006096944653629763,-2.5109120636768725,0.00836969979916555,0.6022028203587365,2.220898902099514,0.04115184681114934,0.003484395518063981,1.114138613386974,0.002733633379134004,0.21240501877003007,2.098491428763349,0.03280052955152775,0.10012348411923704,2.5416942743593935,0.014882184082978239
FRO,Frontline,tanker_shipping,0.14620513779455857,261,CL,1.6465200315527064,0.67068352564533,1.6465200315527064,0.31548097033736755,-0.011856028005804427,-0.9628456999161459,0.00232291503893937,0.026147121749014738,1.1999763191967665,0.1585239941679019,-0.004567662440894864,-1.0974573152860945,0.0048376587576123824,0.6152693276689082,2.715999343697153,0.04423806705219492,0.008832197517981508,1.9288157572162654,0.018087759449878903,0.180110399883376,2.3508154257077116,0.024287943280158233,0.08447803026417755,1.5499239370243914,0.010910487968302353
INSW,International Seaways,tanker_shipping,0.12384919217779011,261,CL,1.2937796677889888,0.4033593034709056,1.2937796677889888,0.167585394696341,0.002615774945066552,0.31827836968406575,0.00016606180842024983,0.012415271358365594,0.7220473960933803,0.0524896624423736,-0.0031946686427211197,-1.2821904918183402,0.0034754655275771613,0.3219262577234676,2.186229626907754,0.01778658341694165,0.01035131540425407,2.3657869326533874,0.03648819924576591,0.14059472956060326,2.2436851290734294,0.021735286027355565,0.06201290471661313,1.3097106742892801,0.008634454088435266
DHT,DHT Holdings,tanker_shipping,0.13453580395627174,261,CL,2.6189961742556744,0.7599808131020901,2.6189961742556744,0.6630711638386186,-0.0035081218267424778,-0.5414038381483778,0.0003329056921405795,0.034790095958002115,2.132956331984545,0.45938358870584517,0.003317939568156696,1.4294946049686814,0.004178314886683524,0.38964957414126183,2.467895427567658,0.029042300768335923,0.0072821711613915395,1.929591711010163,0.020127321686628327,0.1347207941113479,2.2868367316627456,0.022243310388809192,0.047668672007583096,1.2690117287907055,0.005686430267177782
TNK,Teekay Tankers,tanker_shipping,0.11168058798681313,261,CL,1.1877247434412468,0.45860259457892766,1.1877247434412468,0.16326502634626291,-0.0006496058971138629,-0.0727351978597355,7.718573915323492e-06,0.015562288694910775,0.764922566912118,0.06215505005677666,-0.0016177717680854896,-0.5065986244934325,0.0006716824325889217,0.2914077359978498,1.850021127818678,0.01098373440828234,0.011136175131751618,2.5127232832299105,0.03182743132425693,0.1990957297951479,2.6761536460854796,0.03284878473092835,0.052885506779449656,0.9514963858630757,0.004732735292743841
NAT,Nordic American Tankers,tanker_shipping,0.06487237803039103,261,CL,1.3374035522650205,0.7575896620002079,1.3374035522650205,0.40794363594896255,-0.00768368339783376,-0.9158710062037942,0.000988753442180177,0.035782167106529914,1.0145542739824387,0.30086709977273746,0.006340273025718922,1.2683896977145979,0.009446204434801334,0.08689377833483111,0.3842135138494629,0.0008942051523937738,0.006171771142106871,1.1057497390438895,0.00895078339179496,0.20395485498720056,3.1300967923918845,0.0315627944584713,0.061312169283649666,1.1983430828870894,0.005824305855726762
TEN,Tsakos Energy Navigation,tanker_shipping,0.19392207108208748,261,CL,0.7138246171073427,0.35043939386065454,0.7138246171073427,0.08454003148626302,0.0074569595293799106,0.8149452754953893,0.00090193894228411,-0.002086940382679894,-0.06999817109906353,0.000991210713319021,-0.004379530961147184,-1.3801088619480073,0.004365169415192774,0.4818926400667408,2.2553231975482815,0.026635746475251052,0.009906836026210956,1.8401606332443496,0.022336537475940388,0.14618875128461872,1.8042835655415732,0.015705065271336274,0.096491381843905,1.843047764261495,0.013971156006096054
STNG,Scorpio Tankers,tanker_shipping,0.1344867394099195,261,CL,1.969151120461118,0.7798328389665851,1.969151120461118,0.4846706092064344,-0.0005442589543753971,-0.041329042076381876,5.5625229215113565e-06,0.025469197510196315,1.2290063320775286,0.1709163090826352,-0.0029359354820899164,-0.8324267514235909,0.0022711509402578147,0.21842364829311556,1.1297408456835527,0.006335350990551919,0.007607638201287545,1.8699423041428664,0.015249397465325675,0.1305025074252972,1.6819372220212214,0.01448960766814762,0.0727011734850097,1.3206857588459555,0.009182167555819827
ASC,Ardmore Shipping,tanker_shipping,0.10732001299773941,261,CL,2.404583373042235,0.6751104109293076,2.404583373042235,0.39367348123016643,-0.002173993783187383,-0.2238645294559649,9.618783456361635e-05,0.025736330641957867,1.7295848575736115,0.18914250754408157,0.00010904283259947694,0.041154885721146305,3.3953936861312832e-06,0.3999707173598496,2.4682453226410135,0.023023463963830038,0.011753483680267815,3.052055314644529,0.03944837380030449,0.033835716165433474,0.47818145500258274,0.0010556320440006527,0.053309551241781945,1.0184367094076279,0.005350758244672437
NVGS,Navigator Holdings,tanker_shipping,0.25590044014814894,261,CRACK_321,-1.9208212866315075,-0.4073198915155535,-1.3171516667930259,0.24734481323806595,-0.001984399640292918,-0.3639204205449432,0.00013832696562203546,-0.03235383470065638,-1.9208212866315075,0.5159319592836088,-0.006409851274447603,-1.5238103719162446,0.020250549488387577,0.47087934792795605,2.6918425539596376,0.055078052676886445,0.009813818278067288,3.0937942727709946,0.04746974843531487,0.1713223148376319,3.200117031601235,0.04671267145917055,0.09681432895677718,2.5399931853290143,0.03045997721198761
LPG,Dorian LPG,tanker_shipping,0.19524094463943487,261,SPX,4.522570348296022,0.13074955157305304,0.36604422252799784,0.013996608697635155,-0.018364087350620856,-1.676187297346324,0.006505761033013542,-0.004834725743008872,-0.26316535304628863,0.006326964953740612,-0.005658954128766472,-2.0300864375518706,0.00866810352886754,0.8899714149746993,4.522570348296022,0.10804937077009778,0.012335027103988126,3.0941766122072707,0.04118432560697556,0.056103711577475256,0.8500070601985905,0.002751065053292329,0.057614198879169194,1.1440509636385774,0.005924070059712951
GLNG,Golar LNG,tanker_shipping,0.33736683507839293,261,CL,2.0103577432404367,0.4306187266417294,2.0103577432404367,0.18159744939175304,0.009357364142978553,1.4566218631457322,0.0020204494189080715,0.004583630444470254,0.40839762001002566,0.0068022477831532,-0.008053692832467806,-1.6520972770946174,0.021000197556133245,0.8421389442114737,5.293062068004097,0.11572285620386567,0.009214156314356623,2.6375788099102326,0.02748808013892905,0.1229681189282122,2.420834908047238,0.015808266446110737,-0.002756721126833951,-0.07973681317194233,1.6222893411537016e-05
FLNG,FLEX LNG,tanker_shipping,0.16463374152969412,261,CL,1.0905760794573396,0.4326041147976067,1.0905760794573396,0.1882024531376331,0.008103965232741622,0.8507276879594414,0.0015561667381546178,0.012463812005862844,0.520544946268336,0.051648189850526056,0.002679384763667496,0.7333723164506382,0.0023868410162822986,0.6237161829882482,2.9032330907895685,0.06518470948893507,0.008885008883064552,2.1989404648048847,0.02624635859388706,0.07608417014245233,1.253039252274743,0.006214524044022944,0.031778733614462554,0.6948054222847749,0.002213787276428154
TK,Teekay Corporation,tanker_shipping,0.16227320330328487,261,CL,1.8228708482796212,0.4882064645891461,1.8228708482796212,0.2681889580442401,-0.0025771604743845106,-0.24344482578802942,0.00017608962451458904,0.021321761595723722,1.4965051490727923,0.1691178095610706,-0.0014809646636695583,-0.709413492229656,0.0008158918054690505,0.3863648976147393,2.823440655681336,0.027987034813320284,0.010372199965821765,3.732581729324432,0.04002072396876115,0.20671839927941707,2.979974639647855,0.05132954050922308,0.05025747030452984,1.1578833099722274,0.006195178395029632
SFL,SFL Corporation,tanker_shipping,0.16019834097696328,261,SPX,3.8083550569183715,0.017566511326729324,0.08285203501780762,0.0005811517635114754,-0.002967163436282969,-0.4097548249365064,0.0003906775533332681,-0.006598298102286083,-0.5500977019099039,0.02710764080855276,-0.00043556389996949935,-0.20546522456805363,0.00011812222335576556,0.4542927103182146,3.8083550569183715,0.06476163096525835,0.005488126943347925,2.3502994091416163,0.01875323318878236,0.08759801569950221,1.7131737313156652,0.015427030046308257,0.07144092516886466,2.9413072633267414,0.02095228467066992
LNG,Cheniere Energy,lng_terminals,0.27944920774444926,261,CL,0.9476206537466177,0.21660870216534517,0.9476206537466177,0.08226217527557397,0.016742197743498506,1.5218043038609244,0.011579513816851874,-0.0064099557763416595,-0.5213490997958083,0.02381594358759643,-0.006656371582654125,-2.216474170586478,0.025682236570928815,0.47378850585760224,3.3964487138019646,0.06557603463643069,0.003762817321539977,1.2599286471784086,0.008206991726046123,0.0016636064661506873,0.038038736490539106,5.179941522518498e-06,0.013571867290768903,0.4486738398868932,0.0007039573109715448
CQP,Cheniere Energy Partners,lng_terminals,0.19677121205827008,261,CRACK_321,-1.7437211325416524,-0.20330171848089068,-0.7076875713401412,0.0654176550291829,0.01612827457927326,1.7140135498827722,0.009700758480944137,-0.027580845229296342,-1.7437211325416524,0.3980497475707464,-0.0009020147696514783,-0.29264973806925704,0.00042574495262265256,0.3925824812806999,2.624859380901669,0.04064455992382727,0.00010454958399613433,0.03638426650222425,5.719615423206011e-06,0.0015616665372487556,0.03524149425048429,4.1206407251827925e-06,-0.05398987116212118,-1.8581523198277279,0.010056715889137532
NEXT,NextDecade,lng_terminals,0.13820540851236218,261,CRACK_321,-1.6675521291443842,-0.7122042261297572,-0.9210420842359609,0.1164605776613607,0.02409771334090044,1.6429190452531757,0.00314151050929343,-0.06997463658354895,-1.6675521291443842,0.3716725504665369,-0.009974412833765394,-1.2302038038168366,0.007551858838511963,1.1004333448104135,4.122836042104981,0.04632602658287902,0.012995499095853617,1.5725068699956135,0.012819323621230097,0.13367143098766307,1.4843926251246298,0.004379477609168521,0.069871623865266,0.7340263156831188,0.0024433756781025153
EE,Excelerate Energy,lng_terminals,0.15441072992006255,212,CL,1.4703335223096115,0.6896019008365062,1.4703335223096115,0.4305428643528543,0.012642382646073144,1.188791537750257,0.0044041369106038435,0.031067227225082282,1.2281593038819183,0.2722674964797342,-0.0032997454582288184,-1.0360435296699742,0.003219902044520465,0.43065653487345235,2.6817232392789907,0.03190648382940648,0.0014829183899993151,0.3546662383352504,0.000740624753712284,0.25563988300945123,3.2582702003473454,0.06296467710918761,0.047299050563053384,0.9406901572493354,0.004216212533499405
WMB,Williams Companies,midstream_gpt,0.30255976543459984,261,CRACK_321,-1.339843362869548,-0.1548710489690945,-0.5776924637401962,0.06604097558373842,0.007519996192749221,1.3713548131427844,0.003668810192158088,-0.020137059108891235,-1.339843362869548,0.369125822417249,9.439703078106658e-05,0.04973381526947585,8.111459531042927e-06,0.3869842421278127,4.634377777986516,0.06870483231175087,-0.0009603480158052163,-0.5217927826850752,0.0008395365816620396,0.11914266091217511,3.6687476689891856,0.041723704366283684,0.007072755641349123,0.36322999082096885,0.0003002403335814384
KMI,Kinder Morgan,midstream_gpt,0.30814765954514456,261,CRACK_321,-0.7270083944613897,0.006461438401208653,0.022059850555888848,0.00011500237444675325,0.012145964471322978,2.474189907405089,0.00957479325872664,-0.01217827050173381,-0.7270083944613897,0.13506068888438666,-0.00025020985380678215,-0.16723530721795088,5.7012035413476184e-05,0.413975062153065,4.159780003607139,0.07865466251776573,-0.0013885948743352279,-0.7990650344506118,0.0017559366501639633,0.09000667608517703,2.438891587516541,0.023821719484981668,0.0013568308089630888,0.06781610148324771,1.1053975792222207e-05
OKE,ONEOK,midstream_gpt,0.41561760863731223,261,CL,1.758743082266547,0.5079617110711347,1.758743082266547,0.48067242806571053,0.011468789840266362,1.9002660256615975,0.005773503687764248,0.009290984101713654,0.5753272360723423,0.05316429114202413,-0.0034721247130173336,-1.5153016986464345,0.007424842159097512,0.7283008812900319,7.175746538508669,0.16464048954255975,-0.0009436193392606442,-0.5071215349486503,0.0005483909258003179,0.031721918790026574,0.776725154451019,0.0020011581997536657,0.0343865680862553,1.6986726773499332,0.004801574257272546
TRGP,Targa Resources,midstream_gpt,0.3807606683946587,261,CL,2.0690975591584726,0.6947951035946816,2.0690975591584726,0.7205341548877087,0.007854597944957038,0.9482277091662816,0.0021697315048199435,0.016478830219545063,0.9154120098232464,0.133999497491438,-0.0024734612720213726,-1.5697569957390163,0.003018982814965622,0.6107895797217802,5.473384129923912,0.09277950127818982,-0.00021788646695585306,-0.09669633389445026,2.3426689687298204e-05,0.06982378400648272,1.2299079901078123,0.0077682484041930525,0.05186097539843403,1.9925364471400766,0.008750667075045782
AM,Antero Midstream,midstream_gpt,0.3676345279358927,261,CRACK_321,-1.115619221949468,-0.022183865558253635,-0.08137919541389348,0.0011535648932483804,0.008739926148439048,1.3069030239815627,0.004218908526854832,-0.016561201308235025,-1.115619221949468,0.21254974648229996,-0.0002075430600609545,-0.1358554687233194,3.338053941422504e-05,0.4558454067879385,4.765517134581906,0.0811578379807871,-0.0012764553897603446,-0.5558393956472131,0.0012626651726510368,0.11446977143729108,3.250570359168327,0.03278872136605707,0.0036257386104181105,0.15882070415485214,6.717060966564849e-05
DTM,DT Midstream,midstream_gpt,0.28407174185894424,253,SPX,4.49558509490905,0.03965300353516282,0.1684580621900549,0.004333291173949051,0.006074723292384846,0.9205684186833906,0.002413203598926385,-0.008697639444522015,-0.6569595679401865,0.06911960225359165,-0.00030520072342241447,-0.24819833427077936,8.524561416911245e-05,0.41400052269282306,4.49558509490905,0.07830600701412463,0.0009533383627811569,0.5243268535155202,0.0008276114079583359,0.11215664432327165,3.051685058425052,0.036183677924084244,0.0001370329394628899,0.006506849791577311,1.060443652316783e-07
HESM,Hess Midstream,midstream_gpt,0.33354299421842903,261,CRACK_321,-0.7154585267436352,0.06358966501685809,0.21461081821006994,0.009182836998916142,0.006616486180809427,1.30145195982452,0.00234247854937655,-0.01196415313979484,-0.7154585267436352,0.10746747997479184,-0.003893104413713706,-1.8525141852932547,0.011379029988314209,0.4579430464379414,4.378471979627492,0.07935137569010846,-0.004543607543539313,-2.1334363044651647,0.01549939557072775,0.09495348116456101,1.9231703089997678,0.02185751838172299,0.027543173832949495,1.4940522941036256,0.003755350636010268
KNTK,Kinetik Holdings,midstream_gpt,0.2290937384963957,261,CL,0.8882318936683417,0.38717263238844274,0.8882318936683417,0.17719538056173817,0.004762812867771833,0.9701484375043452,0.0006318109259080372,0.000661121155096602,0.02734094389954792,0.00017081049029614816,-0.0010563088953087108,-0.3831595526045785,0.00043604800595967825,0.4809919459793189,3.216679095079374,0.04556657890593029,-0.002222545098834352,-0.830246197377905,0.0019304279420729966,0.07291537517413665,1.223302505832351,0.006708981451638356,0.04205549239844616,1.2105763824834053,0.004557296276310728
AROC,Archrock,midstream_gpt,0.31518355133746323,261,CL,1.0209776996367925,0.3695478953381475,1.0209776996367925,0.16524277807467225,-0.0052219004531373295,-0.46460345954539894,0.0007774190891707617,0.0023242158366309357,0.11689216055858813,0.002160942797961969,-0.003196708916399708,-1.4814319883167633,0.004087864987184833,0.6613372051125772,4.58738993301211,0.08817686502127674,0.0015517489432494026,0.5378748946742933,0.0009632372639224899,0.16630922675028573,2.8388001664970237,0.035726377140064346,0.04846681418425212,1.566670709810879,0.006195675945672129
KGS,Kodiak Gas Services,midstream_gpt,0.19273872255666147,149,CL,2.943846364747097,1.2622974720544395,2.943846364747097,1.742569190508313,-0.0006794781713769113,-0.07656112572146269,2.1094360400206272e-05,0.05957022773454649,2.8083725085093314,1.1675848741081805,0.0010140388214904378,0.33566515369613065,0.00039322374468007346,0.803583067033951,3.7732050613696537,0.10857269645940137,0.003434847989052003,1.0250157119811427,0.00437040245996753,0.022777342672111053,0.2802423871540461,0.0006122546270680095,-0.06813967813800502,-1.3376998191872511,0.009247347003647616
USAC,USA Compression Partners,midstream_gpt,0.2000998002951644,261,CRACK_321,-0.48738675169874296,-0.02622995938371349,-0.060615863244270735,0.0014833732003221153,-0.010069609578087734,-1.4822521253351912,0.005151070085249407,-0.012145945378536084,-0.48738675169874296,0.10515433402519883,-0.0020196541283259966,-0.8756400849745531,0.0029074920304318986,0.45386983014116494,4.079284464060455,0.07400235555447637,0.002815068144153902,1.4773475129253364,0.0056486199330912455,0.0799125001254003,1.745320516209216,0.014698055976367948,0.0073963112655305585,0.27611277990438116,0.0002571013029636377
KRP,Kimbell Royalty Partners,midstream_gpt,0.3421848011083698,261,CL,1.2864857497348445,0.41593432108248873,1.2864857497348445,0.38281063437245694,0.006898419761711356,1.1638166572290496,0.0024811368244550902,0.004826225577598625,0.26676805191039094,0.017039586416061195,-0.0013029656830867483,-0.8784188958014779,0.001241966182811142,0.269968464727342,3.0274436012956634,0.026871274969835317,0.00168795621613342,0.8460977189195236,0.0020843285151386187,0.10743520117349384,2.3981603509630527,0.027264839739092172,0.017229158484523454,0.8242431262422664,0.001431796629870526
EPD,Enterprise Products,midstream_pipelines,0.299043440565968,261,CRACK_321,-0.5139768298953956,0.07032845320736038,0.2628925733121614,0.02094442158358955,0.0036798315178993204,0.6816035363098649,0.0013510739217886406,-0.007960151169668441,-0.5139768298953956,0.08870706453437996,-0.0011031800832265984,-0.6901474566566393,0.0017037599381470906,0.24531452562469747,2.8720093666006745,0.042460048916899855,-0.0010755469677521346,-0.6865722310371021,0.001619475333383947,0.07371571913627781,2.308005903786712,0.02456414891152137,-0.005512564527672308,-0.38241919491625415,0.00028049965921826155
ET,Energy Transfer,midstream_pipelines,0.33175281283196933,261,CL,1.4884694899918105,0.49177118843415113,1.4884694899918105,0.5891690280568437,0.003892388099041099,0.9431104056343288,0.0008696870845737629,0.013530553819212289,0.7274650976207632,0.14745320953605046,-0.0006256697772964757,-0.3249995044488395,0.00031529235331095753,0.41994365488163904,4.625609617871542,0.0715852449398501,-0.0003830075464645059,-0.20467315982091708,0.00011815109364815486,0.11726281141670668,3.1948239583023685,0.03576099711332604,-0.008287663918967562,-0.31213928015080755,0.00036475120469349476
MPLX,MPLX,midstream_pipelines,0.24097389758399834,261,SPX,3.6572863966779123,0.046094509296409694,0.16153335029912844,0.008261648981835758,0.000794622386047087,0.14056567086743932,5.785047650711673e-05,-0.006011312937918605,-0.36410000306580986,0.04645327724689338,-0.0011972909143480905,-0.7716233304661236,0.0018427951393506798,0.36114410301338123,3.6572863966779123,0.08450008075231981,-0.0006738011035952735,-0.415381365130797,0.000583634720538945,0.0730230156243353,1.857558755736781,0.022134165013494,-0.010149477987584834,-0.6059124123796548,0.0008731211025214705
PAA,Plains All American,midstream_pipelines,0.3622150990547175,261,CL,1.6430986083040913,0.4415681325592944,1.6430986083040913,0.3853889395431946,0.0058754320487853515,0.8186838934468849,0.0016076829932093882,0.005396747804432609,0.36871065844217826,0.019031691282597275,-0.002798773854256008,-2.2694138943600315,0.005118571256553016,0.4861042517174554,4.149387907156127,0.07781984484594852,0.0017484339316192316,0.7592039932468135,0.001997614076410577,0.06028845327221778,1.314452463094022,0.007669152120809723,-0.006086810208623311,-0.2633256408921496,0.00015962541760271471
PAGP,Plains GP Holdings,midstream_pipelines,0.37960334977605537,261,CL,1.549306616914103,0.43386869357515573,1.549306616914103,0.38336060695522955,0.004440124679482769,0.6420347406523289,0.0009460153613689462,0.004413725332836321,0.28486619239316896,0.013116283650061475,-0.002595342525767991,-1.6957266405114466,0.00453512810294314,0.43676599964235224,3.7939655969119777,0.06473158234299263,0.0010339222901554095,0.43750548407268974,0.0007197405805321171,0.07567472692631419,1.6216519048761497,0.012449956935068405,-0.011261963034254308,-0.48190622988856735,0.0005630380906543927
WES,Western Midstream,midstream_pipelines,0.2963518300146729,261,CL,1.1766317112708604,0.32538879718160557,1.1766317112708604,0.22939689670334162,0.0002917371630787837,0.043637491076037316,4.344930743719401e-06,0.0032130156820138803,0.21333952937110381,0.00739464574960332,-0.0033032446682090357,-2.1674592926632323,0.00781579515156822,0.5169032585838617,5.596827885959813,0.09645585762582125,-0.00295813485322761,-1.699345991031145,0.006267980254481698,0.0714505307671874,1.5792229923147563,0.01180778760118194,0.017893024737508482,0.6968841993376272,0.001512058507634461
SUN,Sunoco LP,midstream_pipelines,0.20696117961797988,261,SPX,5.2586745099440755,0.04787572078489032,0.19318985258660085,0.00728469543254031,0.004306117460374875,0.6706831013334409,0.0013885754874472021,-0.005053686268661292,-0.36640210332832623,0.026835311482989427,-0.0033140895929265656,-1.4928643028564295,0.011540339235715312,0.4677076377499262,5.2586745099440755,0.11583969187351352,-0.001670358749547263,-0.8820171896686595,0.0029316329758306784,0.04604164488024337,1.3824017606335919,0.007192132473003574,0.004285990141776198,0.2097986941785186,0.00012726289826996495
DKL,Delek Logistics,midstream_pipelines,0.08966036123353882,261,CL,0.6821947231062772,0.23874540744430545,0.6821947231062772,0.08603991433302156,0.008732432839792744,1.0333241887872462,0.0027121732452884796,0.004596938380467921,0.22630308442298683,0.01054572929762457,0.000340763471318466,0.13696392787121123,5.794891672910752e-05,0.3517023626177683,2.3506287068267087,0.0311105873213167,-0.004189703575786791,-1.2300494134828814,0.008760035161075326,0.060782677205382385,1.1831598120854152,0.005953396876671749,-0.0410604273798457,-1.2534917423481262,0.005547477811667918
GEL,Genesis Energy,midstream_pipelines,0.23121956223402063,261,CRACK_321,-0.7554204263047629,0.0028264105036170176,0.005951181248570476,6.571963677701857e-06,0.0165318229547579,1.1428467780879443,0.0052976488861454125,-0.020033305501881447,-0.7554204263047629,0.10915389640634801,-0.005983269272371928,-2.067720939252856,0.009736684819747694,0.44876050222214825,3.104101983091988,0.02760461217522379,-0.0014052615514759837,-0.4188598446314457,0.0005370915789347167,0.24019332236843452,3.3652909759883096,0.05066660504285698,0.06520392819193052,1.2535534268955693,0.007624141090749163
